source,target,score
49502,49700,0.8837209302325582
29537,49700,0.8697674418604651
40300,49700,0.8077519379844961
40302,49700,0.7348837209302326
40303,49700,0.8806201550387597
40304,49700,0.8589147286821706
40305,49700,0.9023255813953488
29555,49700,0.8744186046511628
14712,49700,0.7953488372093023
29566,49700,0.834108527131783
15424,49700,0.8945736434108527
14226,49700,0.8837209302325582
49700,49903,0.786046511627907
29108,49700,0.9038759689922481
49700,94659,0.8790697674418605
29141,49700,0.8294573643410853
14809,49700,0.8713178294573644
14826,49700,0.8155038759689922
40103,49700,0.689922480620155
29918,29936,0.8403100775193798
15633,29918,0.8124031007751938
14103,29918,0.7937984496124031
29148,29918,0.8651162790697674
14661,29918,0.6542635658914728
29512,29918,0.8697674418604651
12109,29918,0.8
29523,29918,0.8170542635658915
15701,29918,0.8232558139534883
29918,49502,0.8372093023255814
29537,29918,0.8170542635658915
29918,40300,0.7953488372093023
29918,40302,0.7302325581395349
29918,40303,0.8480620155038759
29918,40304,0.813953488372093
29918,40305,0.8604651162790697
29555,29918,0.8124031007751938
14712,29918,0.7813953488372093
29566,29918,0.7906976744186046
15424,29918,0.8511627906976744
14226,29918,0.8589147286821706
29918,49903,0.751937984496124
29108,29918,0.8511627906976744
29918,94659,0.8511627906976744
29141,29918,0.827906976744186
14809,29918,0.8372093023255814
14826,29918,0.7922480620155039
29918,40103,0.6775193798449612
13039,49901,0.8604651162790697
49901,49905,0.6511627906976745
14101,49901,0.7968992248062016
15015,49901,0.8031007751937984
14651,49901,0.813953488372093
1366,49901,0.7550387596899225
15703,49901,0.8806201550387597
14912,49901,0.8186046511627907
40301,49901,0.8015503875968992
14709,49901,0.8728682170542635
14203,49901,0.772093023255814
14213,49901,0.834108527131783
39310,49901,0.8418604651162791
14230,49901,0.8356589147286821
29142,49901,0.8635658914728682
14812,49901,0.8108527131782945
14307,49901,0.8356589147286821
13039,49905,0.6589147286821705
13039,14101,0.8093023255813954
13039,15015,0.8124031007751938
13039,14651,0.8124031007751938
1366,13039,0.7844961240310078
13039,15703,0.8713178294573644
13039,14912,0.8496124031007752
13039,40301,0.8124031007751938
13039,14709,0.9224806201550387
13039,14203,0.7689922480620155
13039,14213,0.8542635658914729
13039,39310,0.875968992248062
13039,14230,0.889922480620155
13039,29142,0.9441860465116279
13039,14812,0.8217054263565892
13039,14307,0.9178294573643411
15633,29936,0.8527131782945736
14103,29936,0.7984496124031008
29148,29936,0.8635658914728682
29512,29936,0.8806201550387597
12109,29936,0.8124031007751938
29523,29936,0.8542635658914729
15701,29936,0.8356589147286821
29936,49502,0.875968992248062
29537,29936,0.8666666666666667
29936,40300,0.8
29936,40302,0.7333333333333333
29936,40303,0.8728682170542635
29936,40304,0.8558139534883721
29936,40305,0.8728682170542635
29555,29936,0.8744186046511628
14712,29936,0.7844961240310078
29566,29936,0.8480620155038759
15424,29936,0.8821705426356589
14226,29936,0.8775193798449612
29936,49903,0.7798449612403101
29108,29936,0.9069767441860465
29936,94659,0.8449612403100775
29141,29936,0.8263565891472868
14809,29936,0.8527131782945736
14826,29936,0.8434108527131783
29936,40103,0.6728682170542636
15015,49905,0.7410852713178294
14651,49905,0.6527131782945736
14661,49905,0.7317829457364341
15703,49905,0.689922480620155
14912,49905,0.6666666666666666
40301,49905,0.6682170542635659
40302,49905,0.6697674418604651
14709,49905,0.6573643410852713
39310,49905,0.6697674418604651
49903,49905,0.6697674418604651
29142,49905,0.6651162790697674
14307,49905,0.6542635658914728
40103,49905,0.6527131782945736
14103,15633,0.8372093023255814
15633,29148,0.8511627906976744
15633,29512,0.8542635658914729
12109,15633,0.8108527131782945
15633,29523,0.8325581395348837
15633,15701,0.8387596899224806
15633,49502,0.8558139534883721
15633,29537,0.8325581395348837
15633,40300,0.7953488372093023
15633,40302,0.7317829457364341
15633,40303,0.8403100775193798
15633,40304,0.8418604651162791
15633,40305,0.8542635658914729
15633,29555,0.827906976744186
14712,15633,0.786046511627907
15633,29566,0.8062015503875969
15424,15633,0.8589147286821706
14226,15633,0.8635658914728682
15633,49903,0.7829457364341085
15633,29108,0.8573643410852713
15633,94659,0.8465116279069768
15633,29141,0.8077519379844961
14809,15633,0.8635658914728682
14826,15633,0.7968992248062016
15633,40103,0.6728682170542636
14101,15015,0.7891472868217054
14101,14651,0.7705426356589147
1366,14101,0.6961240310077519
14101,15703,0.8093023255813954
14101,14912,0.765891472868217
14101,40301,0.7426356589147287
14101,14709,0.8062015503875969
14101,14203,0.7054263565891473
14101,14213,0.8062015503875969
14101,39310,0.8031007751937984
14101,14230,0.7767441860465116
14101,29142,0.8077519379844961
14101,14812,0.724031007751938
14101,14307,0.786046511627907
14103,29148,0.8356589147286821
14103,14661,0.6976744186046512
14103,29512,0.8372093023255814
12109,14103,0.8713178294573644
14103,29523,0.8155038759689922
14103,15701,0.8527131782945736
14103,49502,0.8682170542635659
14103,29537,0.7844961240310078
14103,40300,0.8558139534883721
14103,40302,0.8015503875968992
14103,40303,0.8480620155038759
14103,40304,0.8542635658914729
14103,40305,0.827906976744186
14103,29555,0.765891472868217
14103,14712,0.8403100775193798
14103,29566,0.7968992248062016
14103,15424,0.7844961240310078
14103,14226,0.8589147286821706
14103,49903,0.8232558139534883
14103,29108,0.8310077519379845
14103,94659,0.8480620155038759
14103,29141,0.8124031007751938
14103,14809,0.8511627906976744
14103,14826,0.7751937984496124
14103,40103,0.6945736434108527
14661,29148,0.6976744186046512
29148,29512,0.8883720930232558
12109,29148,0.834108527131783
29148,29523,0.8527131782945736
15701,29148,0.8558139534883721
29148,49502,0.8806201550387597
29148,29537,0.8604651162790697
29148,40300,0.8294573643410853
29148,40302,0.7844961240310078
29148,40303,0.8992248062015504
29148,40304,0.8682170542635659
29148,40305,0.8992248062015504
29148,29555,0.8325581395348837
14712,29148,0.8496124031007752
29148,29566,0.8232558139534883
15424,29148,0.8558139534883721
14226,29148,0.8728682170542635
29148,49903,0.8077519379844961
29108,29148,0.8883720930232558
29148,94659,0.875968992248062
29141,29148,0.8573643410852713
14809,29148,0.8697674418604651
14826,29148,0.813953488372093
29148,40103,0.7178294573643411
14651,15015,0.8108527131782945
14661,15015,0.6852713178294574
1366,15015,0.7395348837209302
15015,15703,0.8542635658914729
14912,15015,0.8201550387596899
15015,40301,0.8124031007751938
14709,15015,0.8248062015503876
14203,15015,0.7844961240310078
14213,15015,0.7875968992248062
15015,39310,0.8186046511627907
14230,15015,0.7782945736434108
15015,29142,0.8310077519379845
14812,15015,0.7705426356589147
14307,15015,0.813953488372093
15015,40103,0.7302325581395349
14651,14661,0.6496124031007752
1366,14651,0.7674418604651163
14651,15703,0.8356589147286821
14651,14912,0.7891472868217054
14651,40301,0.8294573643410853
14651,14709,0.8186046511627907
14203,14651,0.7674418604651163
14213,14651,0.772093023255814
14651,39310,0.8124031007751938
14230,14651,0.7767441860465116
14651,29142,0.8201550387596899
14651,14812,0.7689922480620155
14307,14651,0.8124031007751938
14651,40103,0.6790697674418604
14661,29512,0.662015503875969
12109,14661,0.7147286821705426
14661,29523,0.6930232558139535
14661,15701,0.6728682170542636
14661,49502,0.6806201550387597
14661,29537,0.6558139534883721
14661,40300,0.7116279069767442
14661,40301,0.6511627906976745
14661,40302,0.7565891472868217
14661,40303,0.6930232558139535
14661,40304,0.6837209302325581
14661,40305,0.6542635658914728
14661,14712,0.7364341085271318
14661,29566,0.6790697674418604
14226,14661,0.7007751937984497
14661,49903,0.7224806201550388
14661,29108,0.6573643410852713
14661,94659,0.6790697674418604
14661,29141,0.6775193798449612
14661,14809,0.6914728682170542
14661,14826,0.6666666666666666
14661,40103,0.6992248062015504
12109,29512,0.8372093023255814
29512,29523,0.8496124031007752
15701,29512,0.8465116279069768
29512,49502,0.8666666666666667
29512,29537,0.8496124031007752
29512,40300,0.8232558139534883
29512,40302,0.7689922480620155
29512,40303,0.8930232558139535
29512,40304,0.8480620155038759
29512,40305,0.8945736434108527
29512,29555,0.8372093023255814
14712,29512,0.8248062015503876
29512,29566,0.8434108527131783
15424,29512,0.8697674418604651
14226,29512,0.8852713178294573
29512,49903,0.7875968992248062
29108,29512,0.8852713178294573
29512,94659,0.8713178294573644
29141,29512,0.8542635658914729
14809,29512,0.8775193798449612
14826,29512,0.8108527131782945
29512,40103,0.7069767441860465
12109,29523,0.8542635658914729
12109,15701,0.8527131782945736
12109,49502,0.8821705426356589
12109,29537,0.7798449612403101
12109,40300,0.9069767441860465
12109,40302,0.8232558139534883
12109,40303,0.8589147286821706
12109,40304,0.8542635658914729
12109,40305,0.8217054263565892
12109,29555,0.7674418604651163
12109,14712,0.8589147286821706
12109,29566,0.827906976744186
12109,15424,0.786046511627907
12109,14226,0.8744186046511628
12109,49903,0.8325581395348837
12109,29108,0.8465116279069768
12109,94659,0.8635658914728682
12109,29141,0.8217054263565892
12109,14809,0.8449612403100775
12109,14826,0.8062015503875969
12109,40103,0.6883720930232559
15701,29523,0.8294573643410853
29523,49502,0.8635658914728682
29523,29537,0.8387596899224806
29523,40300,0.8496124031007752
29523,40302,0.765891472868217
29523,40303,0.8403100775193798
29523,40304,0.8372093023255814
29523,40305,0.8511627906976744
29523,29555,0.8186046511627907
14712,29523,0.8248062015503876
29523,29566,0.8806201550387597
15424,29523,0.8356589147286821
14226,29523,0.8713178294573644
29523,49903,0.8263565891472868
29108,29523,0.8558139534883721
29523,94659,0.8449612403100775
29141,29523,0.8031007751937984
14809,29523,0.8790697674418605
14826,29523,0.8201550387596899
29523,40103,0.6713178294573643
15701,49502,0.8713178294573644
15701,29537,0.8077519379844961
15701,40300,0.8480620155038759
15701,40302,0.7751937984496124
15701,40303,0.862015503875969
15701,40304,0.834108527131783
15701,40305,0.8356589147286821
15701,29555,0.8046511627906977
14712,15701,0.8217054263565892
15701,29566,0.7968992248062016
15424,15701,0.8108527131782945
14226,15701,0.8868217054263566
15701,49903,0.8077519379844961
15701,29108,0.8480620155038759
15701,94659,0.862015503875969
15701,29141,0.8232558139534883
14809,15701,0.8527131782945736
14826,15701,0.7782945736434108
15701,40103,0.7116279069767442
1366,15703,0.786046511627907
1366,14912,0.7534883720930232
1366,40301,0.7953488372093023
1366,14709,0.7968992248062016
1366,14203,0.737984496124031
1366,14213,0.7488372093023256
1366,39310,0.7705426356589147
1366,14230,0.7937984496124031
1366,29142,0.786046511627907
1366,14812,0.8263565891472868
1366,14307,0.7953488372093023
1366,40103,0.6697674418604651
14912,15703,0.8418604651162791
15703,40301,0.8449612403100775
14709,15703,0.8914728682170543
14203,15703,0.7829457364341085
14213,15703,0.8480620155038759
15703,39310,0.8604651162790697
14230,15703,0.8449612403100775
15703,29142,0.875968992248062
14812,15703,0.8387596899224806
14307,15703,0.8651162790697674
15703,40103,0.6635658914728683
14912,40301,0.8108527131782945
14709,14912,0.8635658914728682
14203,14912,0.7751937984496124
14213,14912,0.827906976744186
14912,39310,0.8651162790697674
14230,14912,0.827906976744186
14912,29142,0.862015503875969
14812,14912,0.8108527131782945
14307,14912,0.8527131782945736
29537,49502,0.8542635658914729
40300,49502,0.8728682170542635
40302,49502,0.7984496124031008
40303,49502,0.8945736434108527
40304,49502,0.8945736434108527
40305,49502,0.8790697674418605
29555,49502,0.8217054263565892
14712,49502,0.8434108527131783
29566,49502,0.8356589147286821
15424,49502,0.8465116279069768
14226,49502,0.9069767441860465
49502,49903,0.8310077519379845
29108,49502,0.8883720930232558
49502,94659,0.8666666666666667
29141,49502,0.8480620155038759
14809,49502,0.8806201550387597
14826,49502,0.8434108527131783
40103,49502,0.7007751937984497
29537,40300,0.7813953488372093
29537,40302,0.7395348837209302
29537,40303,0.8387596899224806
29537,40304,0.8403100775193798
29537,40305,0.8542635658914729
29537,29555,0.8651162790697674
14712,29537,0.7875968992248062
29537,29566,0.8093023255813954
15424,29537,0.8651162790697674
14226,29537,0.8604651162790697
29537,49903,0.7643410852713178
29108,29537,0.8635658914728682
29537,94659,0.8232558139534883
29141,29537,0.8155038759689922
14809,29537,0.8480620155038759
14826,29537,0.8170542635658915
29537,40103,0.6790697674418604
40300,40302,0.8015503875968992
40300,40303,0.8418604651162791
40300,40304,0.8558139534883721
40300,40305,0.8124031007751938
29555,40300,0.7612403100775194
14712,40300,0.8651162790697674
29566,40300,0.8077519379844961
15424,40300,0.7767441860465116
14226,40300,0.8527131782945736
40300,49903,0.8155038759689922
29108,40300,0.8201550387596899
40300,94659,0.8511627906976744
29141,40300,0.8077519379844961
14809,40300,0.8449612403100775
14826,40300,0.7844961240310078
40103,40300,0.6852713178294574
14709,40301,0.8248062015503876
14203,40301,0.8201550387596899
14213,40301,0.7829457364341085
39310,40301,0.8325581395348837
14230,40301,0.8062015503875969
29142,40301,0.8263565891472868
14812,40301,0.8372093023255814
14307,40301,0.8263565891472868
40103,40301,0.710077519379845
40302,40303,0.8062015503875969
40302,40304,0.786046511627907
40302,40305,0.7534883720930232
29555,40302,0.6914728682170542
14712,40302,0.8031007751937984
29566,40302,0.7302325581395349
15424,40302,0.7162790697674418
14226,40302,0.8
40302,49903,0.7736434108527132
29108,40302,0.7534883720930232
40302,94659,0.786046511627907
29141,40302,0.7689922480620155
14809,40302,0.7798449612403101
14826,40302,0.7255813953488373
40103,40302,0.7193798449612403
40303,40304,0.8527131782945736
40303,40305,0.8697674418604651
29555,40303,0.8310077519379845
14712,40303,0.8465116279069768
29566,40303,0.8170542635658915
15424,40303,0.8542635658914729
14226,40303,0.9116279069767442
40303,49903,0.7968992248062016
29108,40303,0.8821705426356589
40303,94659,0.8837209302325582
29141,40303,0.8604651162790697
14809,40303,0.8558139534883721
14826,40303,0.8077519379844961
40103,40303,0.7193798449612403
40304,40305,0.8589147286821706
29555,40304,0.8015503875968992
14712,40304,0.8248062015503876
29566,40304,0.8108527131782945
15424,40304,0.8248062015503876
14226,40304,0.8682170542635659
40304,49903,0.8124031007751938
29108,40304,0.8635658914728682
40304,94659,0.8418604651162791
29141,40304,0.827906976744186
14809,40304,0.8558139534883721
14826,40304,0.8372093023255814
40103,40304,0.6992248062015504
29555,40305,0.8527131782945736
14712,40305,0.8186046511627907
29566,40305,0.8201550387596899
15424,40305,0.8806201550387597
14226,40305,0.8790697674418605
40305,49903,0.786046511627907
29108,40305,0.8976744186046511
40305,94659,0.8604651162790697
29141,40305,0.8325581395348837
14809,40305,0.8635658914728682
14826,40305,0.834108527131783
40103,40305,0.7007751937984497
14712,29555,0.7565891472868217
29555,29566,0.8108527131782945
15424,29555,0.8728682170542635
14226,29555,0.8372093023255814
29555,49903,0.7612403100775194
29108,29555,0.862015503875969
29555,94659,0.8108527131782945
29141,29555,0.7844961240310078
14809,29555,0.834108527131783
14826,29555,0.8093023255813954
29555,40103,0.6635658914728683
14203,14709,0.7782945736434108
14213,14709,0.8697674418604651
14709,39310,0.8852713178294573
14230,14709,0.889922480620155
14709,29142,0.9255813953488372
14709,14812,0.827906976744186
14307,14709,0.9023255813953488
14712,29566,0.8108527131782945
14712,15424,0.7643410852713178
14226,14712,0.8263565891472868
14712,49903,0.8325581395348837
14712,29108,0.8077519379844961
14712,94659,0.8294573643410853
14712,29141,0.8015503875968992
14712,14809,0.8294573643410853
14712,14826,0.765891472868217
14712,40103,0.7023255813953488
14203,14213,0.7333333333333333
14203,39310,0.7875968992248062
14203,14230,0.7488372093023256
14203,29142,0.7798449612403101
14203,14812,0.7844961240310078
14203,14307,0.786046511627907
14203,40103,0.6930232558139535
15424,29566,0.8031007751937984
14226,29566,0.8232558139534883
29566,49903,0.7844961240310078
29108,29566,0.8248062015503876
29566,94659,0.813953488372093
29141,29566,0.7875968992248062
14809,29566,0.8418604651162791
14826,29566,0.7953488372093023
29566,40103,0.6527131782945736
14226,15424,0.862015503875969
15424,49903,0.7612403100775194
15424,29108,0.8728682170542635
15424,94659,0.8403100775193798
15424,29141,0.8093023255813954
14809,15424,0.8511627906976744
14826,15424,0.8
15424,40103,0.6806201550387597
14213,39310,0.8744186046511628
14213,14230,0.8542635658914729
14213,29142,0.8744186046511628
14213,14812,0.8
14213,14307,0.8589147286821706
14230,39310,0.8589147286821706
29142,39310,0.8883720930232558
14812,39310,0.7968992248062016
14307,39310,0.8666666666666667
14226,49903,0.8232558139534883
14226,29108,0.896124031007752
14226,94659,0.8868217054263566
14226,29141,0.8713178294573644
14226,14809,0.8790697674418605
14226,14826,0.8294573643410853
14226,40103,0.7178294573643411
14230,29142,0.889922480620155
14230,14812,0.8263565891472868
14230,14307,0.9100775193798449
29108,49903,0.7922480620155039
49903,94659,0.8093023255813954
29141,49903,0.7875968992248062
14809,49903,0.8263565891472868
14826,49903,0.7581395348837209
40103,49903,0.6945736434108527
29108,94659,0.8790697674418605
29108,29141,0.8372093023255814
14809,29108,0.8651162790697674
14826,29108,0.8511627906976744
29108,40103,0.6775193798449612
29141,94659,0.8248062015503876
14809,94659,0.8852713178294573
14826,94659,0.7891472868217054
40103,94659,0.7147286821705426
14809,29141,0.8108527131782945
14826,29141,0.7813953488372093
29141,40103,0.6775193798449612
14812,29142,0.8310077519379845
14307,29142,0.924031007751938
14809,14826,0.8062015503875969
14809,40103,0.6976744186046512
14307,14812,0.8201550387596899
14812,40103,0.6666666666666666
